pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"LD3 7DF","LD3  7DF","LD3 7DF","198410","201303","0","304650","0228453","1","W00002628","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35000192","W11000024","W37000173","W38999999","D2","7A1",51.946373,-3.388661,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
"LD3 7DG","LD3  7DG","LD3 7DG","198001","","0","304422","0228554","1","W00002628","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35000195","W11000024","W37000173","W38999999","D2","7A1",51.947242,-3.392006,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
"LD3 7DH","LD3  7DH","LD3 7DH","200501","","0","304459","0228544","1","W00002628","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35000194","W11000024","W37000173","W38999999","D2","7A1",51.947158,-3.391465,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
"LD3 7DJ","LD3  7DJ","LD3 7DJ","201302","","0","304504","0228545","1","W00002628","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35000194","W11000024","W37000173","W38999999","D2","7A1",51.947175,-3.390810,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
"LD3 7DL","LD3  7DL","LD3 7DL","198001","","0","304409","0228488","1","W00002634","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35000197","W11000024","W37000173","W38999999","D1","7A2",51.946646,-3.392176,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
"LD3 7DN","LD3  7DN","LD3 7DN","198001","199706","1","304500","0228400","8","W00002636","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35001383","W11000024","W37000173","W38999999","D1","5B2",51.945871,-3.390828,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
"LD3 7DP","LD3  7DP","LD3 7DP","198001","200411","1","304564","0228421","1","W00002634","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35000197","W11000024","W37000173","W38999999","D1","7A2",51.946071,-3.389903,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
"LD3 7DQ","LD3  7DQ","LD3 7DQ","198001","","0","307954","0224221","1","W00002646","W99999999","W99999999","W06000023","W05000894","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000894","W18000001","W01001897","W02000414","W35002646","W11000024","W37999999","W38999999","F1","1A3",51.908892,-3.339473,"W99999999","W99999999","W15000004",1441,"W99999999","W99999999"
"LD3 7DR","LD3  7DR","LD3 7DR","200907","","0","308114","0224879","1","W00002646","W99999999","W99999999","W06000023","W05000894","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000894","W18000001","W01001897","W02000414","W35002646","W11000024","W37999999","W38999999","F1","1A3",51.914832,-3.337323,"W99999999","W99999999","W15000004",1441,"W99999999","W99999999"
"LD3 7DS","LD3  7DS","LD3 7DS","198001","","0","304448","0228364","1","W00002634","W99999999","W99999999","W06000023","W05000346","W11000024","W99999999","W92000004","W99999999","W07000068","W08000001","W16000002","W22000023","W11000024","W05000346","W18000001","W01000492","W02000113","W35000197","W11000024","W37000173","W38999999","D1","7A2",51.945538,-3.391575,"W99999999","W99999999","W15000004",1190,"W99999999","W99999999"
